activity_id,molregno,chembl_id,full_mwt,canonical_smiles,assay_type,journal,year,volume,issue,first_page,last_page,full_molformula,assay_id,standard_relation,standard_value,standard_units,standard_type,doc_id,description,assay_organism,assay_tissue,assay_cell_type,curated_by,pubmed_id,curated_values,curated_units,curated_cell_line
15093559,1792586,CHEMBL3338090,438.51,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C23H22N2O5S,1443482,=,0.01,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093578,1792586,CHEMBL3338090,438.51,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C23H22N2O5S,1443483,=,0.1,10'-6 cm/s,Papp,89764,Apparent permeability across basolateral to apical side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093563,1792619,CHEMBL3338122,404.47,Cc1c(Cc2ccccc2C(O)c2ccccc2)c2c(n1CC(=O)O)CCNC2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C24H24N2O4,1443482,=,0,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093564,1792620,CHEMBL3338123,388.47,Cc1c(Cc2ccccc2Cc2ccccc2)c2c(n1CC(=O)O)CCNC2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C24H24N2O3,1443482,=,0.2,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093565,1792621,CHEMBL3338124,424.5,Cc1c(Cc2ccccc2-c2cccc3ccccc23)c2c(n1CC(=O)O)CCNC2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C27H24N2O3,1443482,=,0,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093567,1792623,CHEMBL3338126,452.53,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C)C2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C24H24N2O5S,1443482,=,0,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093568,1792624,CHEMBL3338127,528.63,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(Cc1ccccc1)C2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C30H28N2O5S,1443482,=,0,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093569,1792625,CHEMBL3338128,480.59,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C(C)C)C2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C26H28N2O5S,1443482,=,0,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093570,1792626,CHEMBL3338129,534.56,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CCN(C(C)C(F)(F)F)C2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C26H25F3N2O5S,1443482,=,0.6,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093571,1792627,CHEMBL3338130,466.56,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(n1CC(=O)O)CC(C)(C)NC2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C25H26N2O5S,1443482,=,1.1,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093572,1792628,CHEMBL3338131,484.55,Cc1c(Cc2ccccc2S(=O)(=O)c2ccc(F)cc2)c2c(n1CC(=O)O)CC(C)(C)NC2=O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C25H25FN2O5S,1443482,=,0,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093575,1792631,CHEMBL3338134,436.49,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(=O)[nH]ccc2n1CC(=O)O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C23H20N2O5S,1443482,=,0.1,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093576,1792632,CHEMBL3338135,450.52,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(=O)n(C)ccc2n1CC(=O)O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C24H22N2O5S,1443482,=,0.1,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093577,1792633,CHEMBL3338136,486.5,Cc1c(Cc2ccccc2S(=O)(=O)c2ccccc2)c2c(=O)n(C(F)F)ccc2n1CC(=O)O,A,Bioorg. Med. Chem. Lett.,2014,24,21,5111,5117,C24H20F2N2O5S,1443482,=,0.4,10'-6 cm/s,Papp,89764,Apparent permeability across apical to basolateral side of human Caco2 cells at pH 7.4,Homo sapiens,,Caco-2,Autocuration,25437503,,,
15093716,1442582,CHEMBL2181754,435.44,CCN(Cc1cc(C(F)(F)F)ccc1-c1cc(CC(=O)O)ccc1OC)C(=O)C1CC1,P,Bioorg. Med. Chem. Lett.,2014,24,21,5118,5122,C23H24F3NO4,1443519,=,1.5,ucm/s,Papp,89765,Apparent permeability of the compound at 20 uM incubated at 20 degC for 5 hrs in 2% DMSO containing PBS buffer solution by PAMPA assay,,,,Autocuration,25437504,,,
15093717,1792641,CHEMBL3338144,445.44,CCN(Cc1cc(C(F)(F)F)ccc1-c1nn(CC(=O)O)c2ccccc12)C(=O)C1CC1,P,Bioorg. Med. Chem. Lett.,2014,24,21,5118,5122,C23H22F3N3O3,1443519,=,0.18,ucm/s,Papp,89765,Apparent permeability of the compound at 20 uM incubated at 20 degC for 5 hrs in 2% DMSO containing PBS buffer solution by PAMPA assay,,,,Autocuration,25437504,,,
15093718,1792642,CHEMBL3338145,444.45,CCN(Cc1cc(C(F)(F)F)ccc1-c1cn(CC(=O)O)c2ccccc12)C(=O)C1CC1,P,Bioorg. Med. Chem. Lett.,2014,24,21,5118,5122,C24H23F3N2O3,1443519,=,0.6,ucm/s,Papp,89765,Apparent permeability of the compound at 20 uM incubated at 20 degC for 5 hrs in 2% DMSO containing PBS buffer solution by PAMPA assay,,,,Autocuration,25437504,,,
15093719,1792646,CHEMBL3338149,445.44,CCN(Cc1cc(C(F)(F)F)ccc1-n1cc(CC(=O)O)c2cccnc21)C(=O)C1CC1,P,Bioorg. Med. Chem. Lett.,2014,24,21,5118,5122,C23H22F3N3O3,1443519,=,1.1,ucm/s,Papp,89765,Apparent permeability of the compound at 20 uM incubated at 20 degC for 5 hrs in 2% DMSO containing PBS buffer solution by PAMPA assay,,,,Autocuration,25437504,,,
15074967,2689,CHEMBL7976,208.26,O=C(/C=C/c1ccccc1)c1ccccc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C15H12O,1434395,=,2.89,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,2.89,10^-6cm/s,Caco2
15075015,2689,CHEMBL7976,208.26,O=C(/C=C/c1ccccc1)c1ccccc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C15H12O,1434396,=,1.05,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,1.05,10^-6cm/s,Caco2
15075045,2689,CHEMBL7976,208.26,O=C(/C=C/c1ccccc1)c1ccccc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C15H12O,1434399,=,3.84,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,3.84,10^-6cm/s,MDCK
15075055,2689,CHEMBL7976,208.26,O=C(/C=C/c1ccccc1)c1ccccc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C15H12O,1434400,=,1.26,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,1.26,10^-6cm/s,removed
15074965,349787,CHEMBL379849,311.33,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H15F2NO,1434395,=,3.53,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,3.53,10^-6cm/s,Caco2
15075017,349787,CHEMBL379849,311.33,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H15F2NO,1434396,=,0.6,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,0.6,10^-6cm/s,Caco2
15075047,349787,CHEMBL379849,311.33,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H15F2NO,1434399,=,3.54,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,3.54,10^-6cm/s,MDCK
15075057,349787,CHEMBL379849,311.33,O=C1/C(=C/c2ccccc2F)CNC/C1=C\c1ccccc1F,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H15F2NO,1434400,=,0.36,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,0.36,10^-6cm/s,removed
15074966,436745,CHEMBL255168,320.44,CN(C)c1ccc(/C=C/C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H24N2O,1434395,=,8.42,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,8.42,10^-6cm/s,Caco2
15075016,436745,CHEMBL255168,320.44,CN(C)c1ccc(/C=C/C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H24N2O,1434396,=,7.02,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,7.02,10^-6cm/s,Caco2
15075046,436745,CHEMBL255168,320.44,CN(C)c1ccc(/C=C/C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H24N2O,1434399,=,19.7,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,19.7,10^-6cm/s,MDCK
15075056,436745,CHEMBL255168,320.44,CN(C)c1ccc(/C=C/C(=O)/C=C/c2ccc(N(C)C)cc2)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H24N2O,1434400,=,15.9,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,15.9,10^-6cm/s,removed
15075013,710931,CHEMBL1271676,531.54,CCOP(=O)(OCC)N1C/C(=C\c2ccc(OC)c(OC)c2)C(=O)/C(=C/c2ccc(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C27H34NO8P,1434395,=,54.7,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,54.7,10^-6cm/s,Caco2
15075023,710931,CHEMBL1271676,531.54,CCOP(=O)(OCC)N1C/C(=C\c2ccc(OC)c(OC)c2)C(=O)/C(=C/c2ccc(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C27H34NO8P,1434396,=,8.17,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,8.17,10^-6cm/s,Caco2
15075053,710931,CHEMBL1271676,531.54,CCOP(=O)(OCC)N1C/C(=C\c2ccc(OC)c(OC)c2)C(=O)/C(=C/c2ccc(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C27H34NO8P,1434399,=,62.3,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,62.3,10^-6cm/s,MDCK
15075063,710931,CHEMBL1271676,531.54,CCOP(=O)(OCC)N1C/C(=C\c2ccc(OC)c(OC)c2)C(=O)/C(=C/c2ccc(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C27H34NO8P,1434400,=,27.7,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,27.7,10^-6cm/s,removed
15075014,710984,CHEMBL1271729,591.59,CCOP(=O)(OCC)N1C/C(=C\c2cc(OC)c(OC)c(OC)c2)C(=O)/C(=C/c2cc(OC)c(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C29H38NO10P,1434395,=,28.5,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,28.5,10^-6cm/s,Caco2
15075024,710984,CHEMBL1271729,591.59,CCOP(=O)(OCC)N1C/C(=C\c2cc(OC)c(OC)c(OC)c2)C(=O)/C(=C/c2cc(OC)c(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C29H38NO10P,1434396,=,8.82,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,8.82,10^-6cm/s,Caco2
15075054,710984,CHEMBL1271729,591.59,CCOP(=O)(OCC)N1C/C(=C\c2cc(OC)c(OC)c(OC)c2)C(=O)/C(=C/c2cc(OC)c(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C29H38NO10P,1434399,=,105,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,105,10^-6cm/s,MDCK
15075064,710984,CHEMBL1271729,591.59,CCOP(=O)(OCC)N1C/C(=C\c2cc(OC)c(OC)c(OC)c2)C(=O)/C(=C/c2cc(OC)c(OC)c(OC)c2)C1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C29H38NO10P,1434400,=,50.3,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,50.3,10^-6cm/s,removed
15075011,1563182,CHEMBL2386416,307.35,O=C1/C(=C/c2cccc(O)c2)CNC/C1=C\c1cccc(O)c1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H17NO3,1434395,=,15.4,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,15.4,10^-6cm/s,Caco2
15075021,1563182,CHEMBL2386416,307.35,O=C1/C(=C/c2cccc(O)c2)CNC/C1=C\c1cccc(O)c1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H17NO3,1434396,=,5.83,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,5.83,10^-6cm/s,Caco2
15075051,1563182,CHEMBL2386416,307.35,O=C1/C(=C/c2cccc(O)c2)CNC/C1=C\c1cccc(O)c1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H17NO3,1434399,=,21.9,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,21.9,10^-6cm/s,MDCK
15075061,1563182,CHEMBL2386416,307.35,O=C1/C(=C/c2cccc(O)c2)CNC/C1=C\c1cccc(O)c1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C19H17NO3,1434400,=,6.53,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,6.53,10^-6cm/s,removed
15075010,1563184,CHEMBL2386418,395.46,COc1ccc(/C=C2\CNC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434395,=,14.4,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,14.4,10^-6cm/s,Caco2
15075020,1563184,CHEMBL2386418,395.46,COc1ccc(/C=C2\CNC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434396,=,4.12,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,4.12,10^-6cm/s,Caco2
15075050,1563184,CHEMBL2386418,395.46,COc1ccc(/C=C2\CNC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434399,=,22.2,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,22.2,10^-6cm/s,MDCK
15075060,1563184,CHEMBL2386418,395.46,COc1ccc(/C=C2\CNC/C(=C\c3ccc(OC)c(OC)c3)C2=O)cc1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434400,=,8.7,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,8.7,10^-6cm/s,removed
15075008,1793097,CHEMBL3338596,335.4,COc1ccccc1/C=C1\CNC/C(=C\c2ccccc2OC)C1=O,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H21NO3,1434395,=,32.5,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,32.5,10^-6cm/s,Caco2
15075018,1793097,CHEMBL3338596,335.4,COc1ccccc1/C=C1\CNC/C(=C\c2ccccc2OC)C1=O,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H21NO3,1434396,=,10.4,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,10.4,10^-6cm/s,Caco2
15075048,1793097,CHEMBL3338596,335.4,COc1ccccc1/C=C1\CNC/C(=C\c2ccccc2OC)C1=O,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H21NO3,1434399,=,28.7,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,28.7,10^-6cm/s,MDCK
15075058,1793097,CHEMBL3338596,335.4,COc1ccccc1/C=C1\CNC/C(=C\c2ccccc2OC)C1=O,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C21H21NO3,1434400,=,13.9,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,13.9,10^-6cm/s,removed
15075009,1793098,CHEMBL3338597,395.46,COc1cccc(/C=C2\CNC/C(=C\c3cccc(OC)c3OC)C2=O)c1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434395,=,23.4,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,23.4,10^-6cm/s,Caco2
15075019,1793098,CHEMBL3338597,395.46,COc1cccc(/C=C2\CNC/C(=C\c3cccc(OC)c3OC)C2=O)c1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434396,=,7.22,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,7.22,10^-6cm/s,Caco2
15075049,1793098,CHEMBL3338597,395.46,COc1cccc(/C=C2\CNC/C(=C\c3cccc(OC)c3OC)C2=O)c1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434399,=,14.7,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,14.7,10^-6cm/s,MDCK
15075059,1793098,CHEMBL3338597,395.46,COc1cccc(/C=C2\CNC/C(=C\c3cccc(OC)c3OC)C2=O)c1OC,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C23H25NO5,1434400,=,6.28,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,6.28,10^-6cm/s,removed
15075012,1793099,CHEMBL3338598,419.48,CCOC(=O)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(=O)OCC)cc3)C2=O)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C25H25NO5,1434395,=,2.82,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,2.82,10^-6cm/s,Caco2
15075022,1793099,CHEMBL3338598,419.48,CCOC(=O)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(=O)OCC)cc3)C2=O)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C25H25NO5,1434396,=,0.99,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in human Caco2 cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Homo sapiens,,Caco-2,Autocuration,25442312,0.99,10^-6cm/s,Caco2
15075052,1793099,CHEMBL3338598,419.48,CCOC(=O)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(=O)OCC)cc3)C2=O)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C25H25NO5,1434399,=,2.7,ucm/s,Papp,89802,Apparent permeability from apical to basolateral side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,2.7,10^-6cm/s,MDCK
15075062,1793099,CHEMBL3338598,419.48,CCOC(=O)c1ccc(/C=C2\CNC/C(=C\c3ccc(C(=O)OCC)cc3)C2=O)cc1,A,Bioorg. Med. Chem. Lett.,2014,24,22,5199,5202,C25H25NO5,1434400,=,0.99,ucm/s,Papp,89802,Apparent permeability from basolateral to apical side in MDCK cells at 50 uM over 2 hrs by isocratic reverse phase HPLC method,Canis lupus familiaris,,MDCK,Autocuration,25442312,0.99,10^-6cm/s,removed
14976858,1819868,CHEMBL3355737,481.62,O=S(=O)(c1ccccc1)c1cc(Nc2cc(C3CCCC3)[nH]n2)nc(N[C@H]2CC[C@H](O)CC2)c1,A,Bioorg. Med. Chem. Lett.,2014,24,24,5818,5823,C25H31N5O3S,1435189,=,2.5,10'-6 cm/s,Papp,89864,Apparent permeability from apical to basolateral side in MDCK cells over expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25455497,2.5,10^-6cm/s,MDCK-MDR1
14976859,1819868,CHEMBL3355737,481.62,O=S(=O)(c1ccccc1)c1cc(Nc2cc(C3CCCC3)[nH]n2)nc(N[C@H]2CC[C@H](O)CC2)c1,A,Bioorg. Med. Chem. Lett.,2014,24,24,5818,5823,C25H31N5O3S,1435190,=,12,10'-6 cm/s,Papp,89864,Apparent permeability from basolateral to apical side in MDCK cells over expressing MDR1,Canis lupus familiaris,,MDCK,Autocuration,25455497,12,10^-6cm/s,removed
14984783,1621647,CHEMBL3125046,841,C=CCCCS(=O)(=O)NC(=O)c1ccccc1NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)c1ccc(Oc2cc(OC)nc(-c3ccccc3)n2)c(C=C)c1,A,Bioorg. Med. Chem.,2014,22,23,6595,6615,C44H52N6O9S,1437310,=,1.7,ucm/s,Papp,89877,Apparent permeability from apical to basolateral side in human Caco2 cells,Homo sapiens,,Caco-2,Autocuration,25456385,,,
